UNITID,GR_Source,Adj6yrGrad,Adj6yrAAH,6yrGrad,6yrAAH,6yrAA,6yrH,Xfer,XferAAH,XferAA,XferH
140447,2014-2016,0.63,0.56,0.63,0.56,0.55,0.62,N/A,N/A,N/A,N/A
140562,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
140678,2014-2016,N/A,N/A,0.28,0.2,0.18,0.23,N/A,N/A,N/A,N/A
140696,2014-2016,0.5,0.47,0.5,0.47,0.48,0.42,N/A,N/A,N/A,N/A
140720,2016,0.2,0.35,0.2,0.2,0.2,0,N/A,N/A,N/A,N/A
140818,2014-2016,0.48,0.4,0.48,0.4,0.45,0.25,N/A,N/A,N/A,N/A
140827,2014-2016,N/A,N/A,0.6,1,1,N/A,N/A,N/A,N/A,N/A
140872,2014-2016,0.35,0.3,0.35,0.3,0.26,0.41,0.34,0.43,0.45,0.38
140942,2014-2016,N/A,N/A,0.32,0.3,0.29,0.36,N/A,N/A,N/A,N/A
140960,2016,0.27,0.42,0.27,0.27,0.27,0.27,0.21,0.21,0.21,0.27
140988,2014-2016,0.42,0.3,0.42,0.3,0.29,0.32,N/A,N/A,N/A,N/A
141006,2014-2016,N/A,N/A,0.47,0.36,0.36,0.43,N/A,N/A,N/A,N/A
141015,2014-2016,N/A,N/A,0.52,0.29,0,0.67,N/A,N/A,N/A,N/A
141167,2014-2016,0.23,0.11,0.23,0.11,0.11,0.17,N/A,N/A,N/A,N/A
141185,2014-2016,0.48,0.28,0.48,0.28,0.13,0.5,N/A,N/A,N/A,N/A
141237,2014-2016,0.29,0.05,0.29,0.05,0.05,0.08,N/A,N/A,N/A,N/A
141255,2014-2016,N/A,N/A,0.24,0.2,0.17,0.45,N/A,N/A,N/A,N/A
141264,2016,0.36,0.33,0.36,0.33,0.33,0.32,0.34,0.36,0.36,0.37
141325,2014-2016,0.55,0.46,0.55,0.46,0.44,0.64,N/A,N/A,N/A,N/A
141361,2015-2016,0.5,0.57,0.5,0.57,0.55,0.67,N/A,N/A,N/A,N/A
141486,2014-2016,0.5,0.42,0.5,0.42,0.37,0.45,N/A,N/A,N/A,N/A
141565,2014-2016,0.38,0.26,0.38,0.26,0.21,0.27,N/A,N/A,N/A,N/A
141574,2016,0.58,0.39,0.58,0.39,0.3,0.41,N/A,N/A,N/A,N/A
141644,2014-2016,0.44,0.37,0.44,0.37,0.32,0.38,N/A,N/A,N/A,N/A
141680,2014-2016,0.27,0.26,0.16,0.15,0,0.18,0.2,0.22,0.48,0.17
141796,2016,0.27,0.2,0.18,0.02,0,0.02,0.19,0.35,0.5,0.34
141802,2014-2016,0.27,0.25,0.21,0.21,0,0.21,0.13,0.09,0.5,0.08
141811,2016,0.24,0.2,0.16,0.13,0.1,0.13,0.17,0.15,0.35,0.11
141839,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
141936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
141981,2014-2016,0.27,0.17,0.27,0.17,0,0.25,N/A,N/A,N/A,N/A
141990,2014-2016,0.24,0.21,0.15,0.1,0,0.1,0.17,0.21,0.2,0.21
142054,2014-2016,0.59,0.51,0.56,0.47,0.33,0.47,0.06,0.08,0,0.09
142090,2014-2016,0.46,0,0.46,0,0,0,N/A,N/A,N/A,N/A
142115,2016,0.39,0.33,0.39,0.33,0.28,0.35,0.26,0.29,0.44,0.24
142179,2014-2016,N/A,N/A,0.55,0.83,N/A,0.83,N/A,N/A,N/A,N/A
142276,2014-2016,0.29,0.31,0.29,0.31,0.45,0.28,0.27,0.22,0.38,0.18
142285,2016,0.56,0.45,0.56,0.45,0.18,0.47,0.25,0.32,0.45,0.3
142294,2014-2016,0.61,0.59,0.61,0.59,0.5,0.59,N/A,N/A,N/A,N/A
142328,2014-2016,0.23,0.2,0.23,0.2,0.14,0.21,0.32,0.32,0,0.35
142337,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
142407,2014-2016,N/A,N/A,0.81,0.8,1,0.79,N/A,N/A,N/A,N/A
142416,2014-2016,N/A,N/A,0.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A
142443,2014-2016,0.31,0.22,0.22,0.12,0.19,0.11,0.17,0.2,0.44,0.15
142461,2014-2016,0.5,0.54,0.5,0.54,0.23,0.64,N/A,N/A,N/A,N/A
142489,2014-2016,N/A,N/A,0.69,1,N/A,1,N/A,N/A,N/A,N/A
142559,2016,0.29,0.25,0.21,0.19,0.14,0.19,0.15,0.13,0.36,0.11
142957,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
143215,2016,0.38,0.27,0.28,0.17,0.17,0.19,0.21,0.2,0.2,0.19
143233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
143279,2014-2016,0.36,0.24,0.23,0.09,0.06,0.11,0.26,0.31,0.36,0.27
143297,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
143303,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
143613,2014-2016,0.38,0.3,0.28,0.2,0.21,0.19,0.21,0.2,0.22,0.19
143659,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
143853,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
143978,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
144014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
144564,2014-2016,0.46,0.35,0.37,0.24,0.22,0.28,0.18,0.23,0.23,0.22
144944,2014-2016,0.45,0.37,0.33,0.28,0.17,0.3,0.23,0.18,0.26,0.17
145275,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
145354,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
145372,2014-2016,0.5,0.4,0.5,0.4,0.35,0.56,N/A,N/A,N/A,N/A
145460,2014-2016,0.44,0.31,0.44,0.31,0.14,0.39,N/A,N/A,N/A,N/A
145497,2016,0.05,N/A,0.05,N/A,N/A,N/A,0.51,N/A,N/A,N/A
145558,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
145628,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
145707,2014-2016,0.65,0.51,0.53,0.32,0.2,0.67,0.24,0.38,0.51,0
145770,2016,0.05,0.07,0.05,0.07,0,0.25,N/A,N/A,N/A,N/A
145831,2014-2016,0.34,0.21,0.24,0.09,0.05,0.11,0.19,0.23,0.41,0.16
145886,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
146010,2014-2016,0.15,0.11,0.15,0.11,0.08,0.2,N/A,N/A,N/A,N/A
146241,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
146278,2014-2016,0.47,0.36,0.38,0.2,0.2,0.21,0.18,0.32,0.31,0.37
146339,2014-2016,0.55,0.46,0.55,0.46,0.32,0.55,N/A,N/A,N/A,N/A
146348,2014-2016,0.39,0.26,0.29,0.15,0.08,0.22,0.21,0.22,0.25,0.18
146366,2014-2016,0.52,0.5,0.45,0.38,0.4,0.32,0.15,0.23,0.25,0.18
146490,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
146667,2014-2016,0.56,0.42,0.56,0.42,0.38,0.45,N/A,N/A,N/A,N/A
146685,2016,0.39,0.2,0.3,0.1,0.07,0.26,0.18,0.21,0.21,0.22
146728,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
146755,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
146977,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
147031,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
147129,2016,0.46,N/A,0.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A
147165,2016,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
147396,2014-2016,N/A,N/A,0.72,0.77,1,0.73,N/A,N/A,N/A,N/A
147439,2014-2016,N/A,N/A,0.49,0.52,0.52,0.5,N/A,N/A,N/A,N/A
147590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
147660,2014-2016,0.66,0.47,0.66,0.47,0.45,0.49,N/A,N/A,N/A,N/A
147697,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
148016,2014-2016,0.79,0.6,0.79,0.6,0.6,0.6,N/A,N/A,N/A,N/A
148131,2014-2016,0.5,0.35,0.5,0.35,0.34,0.43,N/A,N/A,N/A,N/A
148140,2014-2016,N/A,N/A,0.53,0.37,0.29,1,N/A,N/A,N/A,N/A
148256,2014-2016,0.59,0.44,0.52,0.28,0.25,0.48,0.15,0.31,0.34,0.12
148292,2014-2016,0.39,0.32,0.3,0.22,0.22,0.25,0.18,0.2,0.21,0.17
148380,2014-2016,0.36,0.29,0.27,0.22,0.09,0.3,0.18,0.16,0.22,0.11
148399,2014-2016,N/A,N/A,0.34,0.23,0.2,0.4,N/A,N/A,N/A,N/A
148575,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
148593,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
148672,2014-2016,0.5,0.43,0.39,0.29,0.29,0.29,0.22,0.28,0.27,0.28
148821,2014-2016,0.39,0.3,0.29,0.17,0.19,0,0.21,0.26,0.22,0.57
148885,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
148937,2014-2016,0.45,0.36,0.35,0.22,0.17,0.29,0.19,0.28,0.31,0.24
148982,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
149028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
149310,2014-2016,N/A,N/A,0.48,0.21,0.21,0.24,N/A,N/A,N/A,N/A
149329,2014-2016,0.22,N/A,0.22,N/A,N/A,N/A,0.7,N/A,N/A,N/A
149514,2014-2016,0.5,0.3,0.5,0.3,0.24,0.44,N/A,N/A,N/A,N/A
150048,2014-2016,0.39,0.34,0.2,0.09,0.12,0.03,0.37,0.51,0.53,0.47
150066,2014-2016,0.58,0.36,0.58,0.36,0.34,0.43,N/A,N/A,N/A,N/A
150145,2014-2016,0.67,0.43,0.67,0.43,0.23,0.7,N/A,N/A,N/A,N/A
150215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
150251,2014-2016,N/A,N/A,0.14,0.12,0.13,0.11,N/A,N/A,N/A,N/A
150288,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
150534,2014-2016,0.67,0.52,0.67,0.52,0.54,0.51,N/A,N/A,N/A,N/A
150604,2014-2016,0.62,0.5,0.62,0.5,0.47,0.62,N/A,N/A,N/A,N/A
150677,2014-2016,0.62,0.49,0.62,0.49,0.46,0.52,N/A,N/A,N/A,N/A
150853,2014-2016,N/A,N/A,0.72,0.72,0.7,1,N/A,N/A,N/A,N/A
151102,2016,0.24,0.12,0.24,0.12,0.05,0.23,N/A,N/A,N/A,N/A
151166,2015,0.07,0,0.07,0,0,N/A,N/A,N/A,N/A,N/A
151263,2014-2016,0.54,0.35,0.54,0.35,0.33,0.44,0.34,0.5,0.52,0.44
151333,2014-2016,0.31,0.33,0.31,0.33,0.25,0.39,0.3,0.31,0.39,0.24
151342,2014-2016,0.27,0.2,0.27,0.2,0.16,0.24,0.27,0.35,0.44,0.26
151360,2014-2016,0.25,0.16,0.25,0.16,0.08,0.23,0.29,0.36,0.46,0.27
151379,2014-2016,0.3,0.17,0.3,0.17,0.12,0.31,0.3,0.37,0.41,0.25
151388,2014-2016,0.29,0.23,0.29,0.23,0.16,0.32,0.32,0.4,0.42,0.36
151458,2014-2016,0.73,0.92,0.73,0.92,0.8,1,N/A,N/A,N/A,N/A
151467,2014-2016,N/A,N/A,0.79,0.71,0.67,0.77,N/A,N/A,N/A,N/A
151494,2014,0.07,0.11,0.07,0.11,0.12,0,N/A,N/A,N/A,N/A
151500,2014,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
151519,2015,0.07,0,0.07,0,0,0,N/A,N/A,N/A,N/A
151616,2016,0.5,0.5,0.5,0.5,0.5,N/A,N/A,N/A,N/A,N/A
151661,2014-2016,N/A,N/A,0.53,0.36,0.34,0.49,N/A,N/A,N/A,N/A
151777,2014-2016,0.55,0.41,0.55,0.41,0.33,0.5,N/A,N/A,N/A,N/A
151786,2014-2016,0.55,0.32,0.55,0.32,0.32,0.32,N/A,N/A,N/A,N/A
151801,2014-2016,0.65,0.49,0.65,0.49,0.36,0.57,N/A,N/A,N/A,N/A
151810,2014-2016,0.07,0.07,0.07,0.07,0.07,0,N/A,N/A,N/A,N/A
151865,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
151944,2015,0.14,0.25,0.14,0.25,0,1,N/A,N/A,N/A,N/A
151962,2016,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
152044,2014-2016,N/A,N/A,0.77,0.71,0.67,1,N/A,N/A,N/A,N/A
152099,2014-2016,0.48,0.22,0.48,0.22,0.2,0.25,0.29,0.33,0.2,0.5
152266,2014-2016,0.22,0.14,0.22,0.14,0.16,0.14,N/A,N/A,N/A,N/A
152336,2014-2016,0.54,0.33,0.54,0.33,0.28,0.41,N/A,N/A,N/A,N/A
152363,2014-2016,0.5,0.36,0.5,0.36,0.27,0.61,N/A,N/A,N/A,N/A
152381,2014-2016,0.47,0.2,0.47,0.2,0,0.38,N/A,N/A,N/A,N/A
152451,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
152497,2014-2016,N/A,N/A,0.18,0,N/A,0,N/A,N/A,N/A,N/A
152567,2014-2016,0.55,0.31,0.55,0.31,0.25,0.39,N/A,N/A,N/A,N/A
152637,2014-2016,0.25,0.11,0.25,0.11,0.07,0.2,0.27,0.32,0.29,0.4
152798,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
152992,2014-2016,0.46,0.3,0.46,0.3,0.24,0.36,N/A,N/A,N/A,N/A
153001,2014-2016,0.5,0.36,0.5,0.36,0.37,0.35,N/A,N/A,N/A,N/A
153074,2014-2016,N/A,N/A,0.67,0.62,0.6,0.67,N/A,N/A,N/A,N/A
153083,2014-2016,N/A,N/A,0.7,0.67,0.75,0.5,N/A,N/A,N/A,N/A
153108,2014-2016,0.67,0.6,0.67,0.6,0.56,0.65,N/A,N/A,N/A,N/A
153126,2014-2016,0.63,0.5,0.63,0.5,0.55,0.47,N/A,N/A,N/A,N/A
153171,2014-2016,N/A,N/A,0.56,0.58,N/A,0.58,N/A,N/A,N/A,N/A
153241,2014-2016,0.49,1,0.49,1,1,1,0.37,0,0,0
153250,2014-2016,0.68,0.34,0.68,0.34,0.62,0.24,N/A,N/A,N/A,N/A
153269,2014-2016,0.75,0.61,0.75,0.61,0.54,0.69,N/A,N/A,N/A,N/A
153296,2014-2016,0.44,0.43,0.26,0.15,0.13,0.22,0.38,0.56,0.59,0.43
153302,2014-2016,0.54,0.22,0.54,0.22,0.25,0.2,N/A,N/A,N/A,N/A
153311,2014-2016,0.39,0.3,0.3,0.18,0.13,0.24,0.18,0.24,0.31,0.16
153320,2014-2016,0.46,0.14,0.46,0.14,0,0.2,0.13,0,0,0
153339,2014-2016,N/A,N/A,0.62,0.92,1,0.91,N/A,N/A,N/A,N/A
153366,2014-2016,0.5,0.38,0.5,0.38,0.42,0.35,N/A,N/A,N/A,N/A
153409,2016,0.5,N/A,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
153418,2015,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
153427,2016,1,1,1,1,1,1,N/A,N/A,N/A,N/A
153463,2014-2016,N/A,N/A,0.72,1,N/A,1,N/A,N/A,N/A,N/A
153533,2014-2016,N/A,N/A,0.46,0.29,0.27,0.29,N/A,N/A,N/A,N/A
153542,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
153588,2014-2016,N/A,N/A,0.7,0.82,0.85,0.75,N/A,N/A,N/A,N/A
153597,2014-2016,N/A,N/A,0.69,0.57,0.4,1,N/A,N/A,N/A,N/A
153630,2016,0.39,0.37,0.25,0.17,0.13,0.24,0.28,0.41,0.47,0.29
153746,2014-2016,N/A,N/A,0.66,0.48,0.33,0.83,N/A,N/A,N/A,N/A
153764,2014-2016,N/A,N/A,0.59,0.45,0.38,0.56,N/A,N/A,N/A,N/A
153773,2014-2016,N/A,N/A,0.7,0.58,0.29,0.75,N/A,N/A,N/A,N/A
153782,2014-2016,N/A,N/A,0.61,0.47,0.5,0.43,N/A,N/A,N/A,N/A
153825,2014-2016,0.68,0.61,0.68,0.61,0.6,0.61,N/A,N/A,N/A,N/A
153861,2014-2016,0.44,0.35,0.44,0.35,0.67,0.29,N/A,N/A,N/A,N/A
153922,2014-2016,0.35,0.34,0.25,0.21,0.05,0.32,0.2,0.26,0.46,0.13
153977,2016,0.5,N/A,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
154004,2014-2016,0.54,0.33,0.54,0.33,0.29,0.34,N/A,N/A,N/A,N/A
154013,2014-2016,0.66,0.4,0.66,0.4,0.5,0.38,N/A,N/A,N/A,N/A
154059,2014-2016,0.51,0.37,0.42,0.2,0.13,0.27,0.19,0.34,0.41,0.27
154095,2014-2016,0.66,0.45,0.66,0.45,0.36,0.6,0.21,0.33,0.37,0.27
154129,2014-2016,0.61,0.36,0.56,0.33,0,0.38,0.1,0.06,0,0.07
154156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
154165,2014-2016,0.63,0.36,0.6,0.36,0,0.4,0.06,0,0,0
154174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
154208,2014-2016,N/A,N/A,0.6,1,1,1,N/A,N/A,N/A,N/A
154262,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
154332,2014-2016,N/A,N/A,0.53,0.39,0.32,0.54,N/A,N/A,N/A,N/A
154341,2014-2016,N/A,N/A,0.67,0.6,0.45,0.78,N/A,N/A,N/A,N/A
154378,2014-2016,0.38,0.28,0.3,0.11,0.11,0.12,0.17,0.33,0.33,0.33
154396,2014-2016,0.49,0.44,0.39,0.29,0.23,0.34,0.19,0.32,0.32,0.31
154448,2014-2016,N/A,N/A,0.78,0.79,0.67,0.83,N/A,N/A,N/A,N/A
154457,2014-2016,N/A,N/A,0.77,0.68,1,0.65,N/A,N/A,N/A,N/A
154466,2014-2016,N/A,N/A,0.57,0.63,0.5,0.73,N/A,N/A,N/A,N/A
154536,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
154545,2014-2016,N/A,N/A,0.61,0.78,0.79,0.67,N/A,N/A,N/A,N/A
154572,2014-2016,0.29,0.23,0.23,0.17,0.11,0.18,0.13,0.12,0.11,0.12
154642,2014-2016,0.51,0.49,0.37,0.35,0.29,0.43,0.26,0.29,0.38,0.16
154688,2014-2016,0.58,0.49,0.58,0.49,0.44,0.71,N/A,N/A,N/A,N/A
154697,2014-2016,0.42,0.38,0.26,0.19,0.14,0.25,0.31,0.37,0.49,0.24
154712,2014-2016,0.64,0.53,0.64,0.53,0.38,0.57,N/A,N/A,N/A,N/A
154721,2014-2016,0.41,0.35,0.41,0.35,0.3,0.4,0.16,0.1,0.09,0.12
154749,2014-2016,0.59,0.5,0.59,0.5,0.53,0.48,N/A,N/A,N/A,N/A
154767,2016,N/A,N/A,0.43,0.35,0.33,0.43,N/A,N/A,N/A,N/A
154776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
154794,2014-2016,0.41,0.25,0.35,0.24,0.21,0.32,0.12,0.02,0.02,0
154800,2016,0.35,0.27,0.21,0.1,0.08,0.12,0.26,0.33,0.63,0.11
154837,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
154855,2014-2016,0.3,0.18,0.3,0.18,0.22,0.09,N/A,N/A,N/A,N/A
154907,2014-2016,0.48,0.29,0.31,0.12,0.14,0.11,0.33,0.34,0.38,0.29
154925,2014-2016,0.54,0.48,0.39,0.31,0.29,0.39,0.29,0.34,0.37,0.22
154934,2014-2016,0.48,0.39,0.36,0.25,0.2,0.32,0.23,0.28,0.38,0.17
154952,2014-2016,0.41,0.36,0.3,0.21,0.15,0.28,0.22,0.3,0.41,0.18
154998,2014-2016,N/A,N/A,0.45,0.39,0.2,0.49,N/A,N/A,N/A,N/A
155007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
155025,2014-2016,0.41,0.26,0.41,0.26,0.27,0.25,0.37,0.4,0.5,0.29
155052,2014-2016,0.67,0.7,0.62,0.66,0.5,0.67,0.1,0.08,0.17,0.08
155061,2014-2016,0.39,0.21,0.39,0.21,0.14,0.26,0.29,0.41,0.45,0.38
155070,2014-2016,0.48,0.23,0.48,0.23,0.33,0.2,N/A,N/A,N/A,N/A
155089,2014-2016,0.38,0.18,0.38,0.18,0.26,0.07,N/A,N/A,N/A,N/A
155098,2014-2016,0.42,0.39,0.29,0.17,0.18,0.12,0.25,0.44,0.48,0.29
155104,2014-2016,0.47,0.42,0.35,0.31,0.21,0.35,0.23,0.21,0.46,0.13
155140,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
155177,2014,0.55,0.24,0.55,0.24,0.36,0.09,N/A,N/A,N/A,N/A
155195,2014-2016,0.45,0.4,0.31,0.23,0.19,0.26,0.27,0.35,0.44,0.23
155201,2014-2016,0.42,0.36,0.24,0.13,0.12,0.25,0.35,0.47,0.49,0.25
155210,2016,0.34,0.32,0.23,0.19,0.15,0.23,0.22,0.26,0.31,0.21
155283,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
155292,2014-2016,N/A,N/A,0.24,0.21,0.17,0.26,N/A,N/A,N/A,N/A
155308,2014,0.33,1,0.33,1,1,N/A,0.67,0,0,N/A
155317,2016,0.63,0.51,0.63,0.51,0.36,0.62,0.3,0.42,0.54,0.33
155335,2014-2016,0.47,0.24,0.47,0.24,0.31,0.21,N/A,N/A,N/A,N/A
155399,2016,0.63,0.4,0.63,0.4,0.26,0.54,0.24,0.38,0.5,0.25
155414,2014-2016,0.36,0.28,0.36,0.28,0.24,0.34,0.48,0.52,0.59,0.41
155450,2014-2016,0.27,0.21,0.15,0.09,0.1,0.08,0.23,0.24,0.29,0.16
155487,2014-2016,N/A,N/A,0.48,0.28,0.17,0.44,N/A,N/A,N/A,N/A
155496,2014-2016,0.39,0.11,0.39,0.11,0.08,0.2,N/A,N/A,N/A,N/A
155511,2014-2016,0.48,0.42,0.48,0.42,0.51,0.29,N/A,N/A,N/A,N/A
155520,2014-2016,0.53,0.36,0.53,0.36,0.22,0.57,N/A,N/A,N/A,N/A
155566,2014-2016,0.44,0.43,0.27,0.23,0.18,0.35,0.34,0.4,0.45,0.27
155593,2014-2016,N/A,N/A,0.72,0.62,0.44,0.75,N/A,N/A,N/A,N/A
155618,2014-2016,0.61,0.52,0.56,0.43,0.36,0.46,0.11,0.18,0.32,0.13
155627,2014-2016,0.36,0.18,0.36,0.18,0.21,0.05,N/A,N/A,N/A,N/A
155636,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
155681,2014-2016,0.48,0.42,0.48,0.42,0.34,0.52,N/A,N/A,N/A,N/A
155715,2014-2016,0.5,0.4,0.34,0.13,0.11,0.18,0.32,0.54,0.64,0.38
155812,2014-2016,0.36,0.3,0.36,0.3,0.25,0.37,N/A,N/A,N/A,N/A
155830,2014-2016,N/A,N/A,0.71,0.75,0.74,0.76,N/A,N/A,N/A,N/A
155858,2014-2016,0.44,0.41,0.38,0.37,0.24,0.38,0.11,0.08,0.19,0.07
155900,2014-2016,0.45,0.24,0.45,0.24,0.18,0.35,N/A,N/A,N/A,N/A
155937,2014-2016,0.42,0.37,0.42,0.37,0.36,0.38,N/A,N/A,N/A,N/A
155973,2014-2016,0.46,0.23,0.46,0.23,0.23,0.23,N/A,N/A,N/A,N/A
156082,2014-2016,0.34,0.21,0.34,0.21,0.15,0.27,0.39,0.44,0.47,0.4
156107,2014-2016,0.41,0.33,0.34,0.27,0.15,0.43,0.14,0.14,0.18,0.08
156125,2016,0.46,0.31,0.46,0.31,0.21,0.38,0.3,0.32,0.36,0.28
156134,2014-2016,N/A,N/A,0.59,0.57,0.47,0.68,N/A,N/A,N/A,N/A
156189,2014-2016,0.37,0,0.37,0,0,0,0.32,0.25,0.38,0
156213,2014-2016,0.64,0.38,0.64,0.38,0.12,0.54,N/A,N/A,N/A,N/A
156222,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
156231,2014-2016,0.27,0.08,0.23,0.02,0.04,0,0.09,0.1,0.13,0.06
156277,2014-2016,N/A,N/A,0.66,0.69,0.73,0.5,N/A,N/A,N/A,N/A
156286,2014-2016,0.66,0.62,0.66,0.62,0.63,0.62,N/A,N/A,N/A,N/A
156310,2014-2016,N/A,N/A,0.57,0.47,0.48,0.38,N/A,N/A,N/A,N/A
156338,2014-2016,0.31,0.17,0.28,0.13,0.07,0.32,0.07,0.09,0.07,0.16
156356,2014-2016,0.28,0.26,0.28,0.26,0.26,0.25,N/A,N/A,N/A,N/A
156365,2014-2016,0.38,0.19,0.38,0.19,0.19,0.25,N/A,N/A,N/A,N/A
156392,2016,0.28,0.17,0.19,0.11,0.11,0.11,0.18,0.12,0.11,0.15
156408,2014-2016,0.85,0.74,0.85,0.74,0.67,0.83,N/A,N/A,N/A,N/A
156417,2014-2016,0.5,N/A,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
156426,2014-2016,N/A,N/A,0.53,0.6,0.57,0.62,N/A,N/A,N/A,N/A
156471,2014,0.63,0.42,0.63,0.42,0.42,N/A,N/A,N/A,N/A,N/A
156541,2014-2016,0.38,0.25,0.38,0.25,0.2,0.4,N/A,N/A,N/A,N/A
156620,2016,0.45,0.35,0.45,0.35,0.32,0.46,N/A,N/A,N/A,N/A
156648,2014-2016,0.32,0.23,0.28,0.19,0.12,0.29,0.08,0.08,0.08,0.08
156727,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
156745,2014-2016,0.56,0.45,0.56,0.45,0.42,0.64,N/A,N/A,N/A,N/A
156754,2014-2016,N/A,N/A,0.46,0.25,0.25,N/A,N/A,N/A,N/A,N/A
156790,2014-2016,0.32,0.27,0.29,0.23,0.41,0,0.06,0.07,0.06,0.08
156842,2014-2016,N/A,N/A,0.61,0.4,0.4,N/A,N/A,N/A,N/A,N/A
156851,2014-2016,0.3,0.2,0.23,0.14,0.13,0.19,0.14,0.12,0.1,0.19
156860,2014-2016,0.32,0.23,0.25,0.18,0.16,0.25,0.13,0.09,0.09,0.1
156921,2016,0.22,0.17,0.11,0.06,0.05,0.09,0.22,0.22,0.21,0.27
156967,2014-2016,N/A,N/A,0.57,0.58,0.57,1,N/A,N/A,N/A,N/A
157021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
